City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
284,Nipawin,CA,2021-03-02 05:11:39,53.3668,-104.0009,17.6,93,90,6.91
285,Bathsheba,BB,2021-03-02 05:11:40,13.2167,-59.5167,75.2,64,20,17.27
286,Komsomolskiy,UZ,2021-03-02 05:11:40,40.4272,71.7189,44.6,45,100,4.61
287,Rorvik,NO,2021-03-02 05:11:40,64.8621,11.2373,41.0,70,75,10.36
288,La Roche-Sur-Yon,FR,2021-03-02 05:11:40,46.6667,-1.4333,48.2,76,0,6.91
289,Havoysund,NO,2021-03-02 05:11:41,70.9963,24.6622,30.2,74,90,20.71
290,Dole,FR,2021-03-02 05:11:41,47.0833,5.5,39.0,100,9,5.75
291,Alice Springs,AU,2021-03-02 05:11:41,-23.7,133.8833,104.0,10,0,17.27
292,Pinotepa Nacional,MX,2021-03-02 05:11:42,16.3167,-98.0167,68.77,85,8,1.99
293,Kimbe,PG,2021-03-02 05:11:42,-5.5502,150.1429,78.39,91,100,7.31
294,Bongandanga,CD,2021-03-02 05:11:42,1.5,21.05,71.19,45,99,1.1
295,Pembroke,CA,2021-03-02 05:11:43,45.8168,-77.1162,1.99,51,90,10.36
296,Goundam,ML,2021-03-02 05:11:43,16.4145,-3.6708,72.39,18,37,10.22
297,Koulamoutou,GA,2021-03-02 05:11:43,-1.1303,12.4736,70.93,96,99,0.38
298,Nador,MA,2021-03-02 05:11:43,35.174,-2.9287,59.0,82,90,12.66
299,Lyuban,BY,2021-03-02 05:11:44,52.7985,28.0048,35.37,92,85,14.97
300,Astana,KZ,2021-03-02 05:11:44,51.1801,71.446,17.6,86,75,8.95
301,Richards Bay,ZA,2021-03-02 05:11:44,-28.783,32.0377,69.67,85,0,4.14
302,Kiunga,PG,2021-03-02 05:11:45,-6.1219,141.2906,87.01,62,96,5.86
303,Mongo,TD,2021-03-02 05:11:45,12.1844,18.693,70.99,21,23,8.79
304,San Felipe,VE,2021-03-02 05:11:46,10.3399,-68.7425,69.01,88,85,6.33
305,Bengkulu,ID,2021-03-02 05:11:46,-3.8004,102.2655,85.21,63,93,5.86
306,Chukhloma,RU,2021-03-02 05:11:46,58.7525,42.6825,29.86,97,91,12.48
307,Tucumcari,US,2021-03-02 05:11:46,35.1717,-103.725,35.6,30,1,5.75
308,Jumla,NP,2021-03-02 05:11:47,29.2747,82.1838,57.56,23,0,4.14
309,Provideniya,RU,2021-03-02 05:11:47,64.3833,-173.3,-2.2,78,40,15.66
310,Zhigansk,RU,2021-03-02 05:11:47,66.7697,123.3711,-20.85,83,100,3.27
311,Piacabucu,BR,2021-03-02 05:11:48,-10.4056,-36.4344,77.59,76,33,11.36
312,Vestmannaeyjar,IS,2021-03-02 05:11:48,63.4427,-20.2734,42.21,90,100,19.75
313,Ornskoldsvik,SE,2021-03-02 05:11:48,63.2909,18.7153,33.8,80,0,20.71
314,Patancheru,IN,2021-03-02 05:11:49,17.5314,78.265,89.01,42,0,4.61
315,Ust-Kut,RU,2021-03-02 05:11:49,56.7938,105.7672,2.64,86,100,2.66
316,The Valley,AI,2021-03-02 05:11:49,18.217,-63.0578,75.99,69,40,10.36
317,Chimbote,PE,2021-03-02 05:11:50,-9.0853,-78.5783,73.24,69,67,4.61
318,Guerrero Negro,MX,2021-03-02 05:11:50,27.9769,-114.0611,58.03,32,0,1.99
319,San Buenaventura,MX,2021-03-02 05:11:51,27.0833,-101.5333,54.0,48,89,13.11
320,Otavi,NA,2021-03-02 05:11:51,-19.65,17.3333,58.12,92,24,7.23
321,Jalalabad,AF,2021-03-02 05:11:52,34.4265,70.4515,66.9,23,72,0.4
322,Nemuro,JP,2021-03-02 05:11:09,43.3236,145.575,28.4,93,75,8.05
323,Rio Branco,BR,2021-03-02 05:11:52,-9.9747,-67.81,73.4,100,40,4.61
324,Saint-Orens-De-Gameville,FR,2021-03-02 05:11:52,43.554,1.5341,51.8,76,0,16.11
325,Takanosu,JP,2021-03-02 05:11:53,40.2219,140.3694,39.2,100,90,4.61
326,Sacramento,US,2021-03-02 05:06:54,38.4666,-121.3177,53.6,43,1,4.63
327,Port Blair,IN,2021-03-02 05:11:53,11.6667,92.75,84.2,70,0,8.05
328,Lander,US,2021-03-02 05:11:53,42.833,-108.7307,28.4,59,1,6.91
329,Westport,US,2021-03-02 05:07:15,41.1415,-73.3579,28.99,44,36,3.0
330,Abu Samrah,SY,2021-03-02 05:11:54,35.3029,37.1841,47.66,80,2,6.13
331,Mufumbwe,ZM,2021-03-02 05:11:55,-13.6833,24.8,62.65,97,100,4.12
332,Puerto Escondido,MX,2021-03-02 05:11:55,15.85,-97.0667,78.8,78,1,5.26
333,Rocha,UY,2021-03-02 05:10:10,-34.4833,-54.3333,68.31,96,55,5.77
334,Beringovskiy,RU,2021-03-02 05:11:56,63.05,179.3167,-10.84,86,100,22.53
335,Tateyama,JP,2021-03-02 05:11:56,34.9833,139.8667,66.0,86,72,11.01
336,Gamboma,CG,2021-03-02 05:11:57,-1.8764,15.8644,74.14,87,96,3.11
337,Sobolevo,RU,2021-03-02 05:11:57,54.4299,31.8996,34.18,92,100,13.44
338,Akyab,MM,2021-03-02 05:11:57,20.15,92.9,82.2,55,1,9.53
339,Maniwaki,CA,2021-03-02 05:07:11,46.3834,-75.966,-0.4,46,99,19.57
340,Sarangani,PH,2021-03-02 05:11:58,5.4033,125.4636,82.69,73,67,14.81
341,Odienne,CI,2021-03-02 05:11:58,9.51,-7.5692,72.09,50,18,0.67
342,Maniitsoq,GL,2021-03-02 05:11:58,65.4167,-52.9,16.12,78,87,12.57
343,Sao Felix Do Xingu,BR,2021-03-02 05:11:59,-6.6447,-51.995,70.0,96,86,0.6
344,Brattvag,NO,2021-03-02 05:11:59,62.6002,6.4434,41.0,100,90,3.44
345,Gat,IL,2021-03-02 05:12:00,31.61,34.7642,54.0,100,66,6.06
346,Berbera,SO,2021-03-02 05:12:00,10.4396,45.0143,78.75,69,50,4.9
347,Samarai,PG,2021-03-02 05:12:01,-10.6167,150.6667,83.35,77,99,11.43
348,Tabuk,PH,2021-03-02 05:12:01,17.4189,121.4443,85.19,63,3,5.37
349,Touros,BR,2021-03-02 05:12:02,-5.1989,-35.4608,75.2,94,75,4.61
350,Khawhai,IN,2021-03-02 05:12:02,23.3667,93.1167,75.74,19,0,5.01
351,Jinxi,CN,2021-03-02 05:12:02,30.4323,116.2922,54.41,55,6,11.86
352,Nome,US,2021-03-02 05:08:51,64.5011,-165.4064,-2.2,60,75,10.36
353,Portland,US,2021-03-02 05:07:58,45.5234,-122.6762,48.0,71,20,3.44
354,Kavaratti,IN,2021-03-02 05:12:03,10.5669,72.642,81.79,70,2,3.87
355,Poso,ID,2021-03-02 05:12:03,-1.3959,120.7524,85.71,60,100,5.21
356,Tiarei,PF,2021-03-02 05:12:04,-17.5333,-149.3333,84.0,78,40,2.3
357,Oriximina,BR,2021-03-02 05:12:04,-1.7656,-55.8661,72.14,95,85,1.43
358,Watsa,CD,2021-03-02 05:12:04,3.0372,29.5355,72.88,47,68,1.66
359,Hualmay,PE,2021-03-02 05:12:05,-11.0964,-77.6139,72.73,73,98,3.89
360,College,US,2021-03-02 05:12:05,64.8569,-147.8028,3.2,78,90,3.44
361,Khasan,RU,2021-03-02 05:12:05,42.4308,130.6434,27.43,76,0,12.46
362,Urucara,BR,2021-03-02 05:12:05,-2.5364,-57.76,71.76,98,96,0.34
363,Ahipara,NZ,2021-03-02 05:12:05,-35.1667,173.1667,69.78,85,5,10.54
364,Zhangye,CN,2021-03-02 05:12:06,38.9342,100.4517,38.73,61,12,6.04
365,Namatanai,PG,2021-03-02 05:12:06,-3.6667,152.4333,84.34,73,71,9.71
366,Tayu,ID,2021-03-02 05:12:07,-6.5397,111.0518,87.55,63,30,8.39
367,Nikolskoye,RU,2021-03-02 05:12:07,59.7035,30.7861,34.0,86,0,13.42
368,Pisco,PE,2021-03-02 05:12:07,-13.7,-76.2167,75.2,83,0,5.75
369,Pella,RU,2021-03-02 05:12:07,59.7775,30.8181,34.0,92,12,9.24
370,Mahibadhoo,MV,2021-03-02 05:12:08,3.7833,72.9667,82.06,72,63,10.98
371,Tianpeng,CN,2021-03-02 05:12:08,30.9866,103.9393,64.99,1,32,3.76
372,Salina,US,2021-03-02 05:12:09,38.8403,-97.6114,34.0,55,1,3.44
373,Prince Rupert,CA,2021-03-02 05:12:09,54.3161,-130.3201,39.2,87,90,14.97
374,Cacu,BR,2021-03-02 05:12:10,-18.5567,-51.1308,70.93,85,79,5.57
375,Khash,IR,2021-03-02 05:12:10,28.2211,61.2158,63.05,29,0,4.92
376,Shirokiy,RU,2021-03-02 05:12:10,49.758,129.523,4.39,91,98,4.79
377,Yaan,NG,2021-03-02 05:12:10,7.3833,8.5667,75.74,88,32,7.23
378,Port Hedland,AU,2021-03-02 05:12:11,-20.3167,118.5667,89.6,62,40,14.97
379,Bulgan,MN,2021-03-02 05:12:11,48.8125,103.5347,30.81,41,33,6.91
380,Eyl,SO,2021-03-02 05:12:11,7.9803,49.8164,77.77,69,5,15.99
381,Skovorodino,RU,2021-03-02 05:12:12,53.9833,123.9167,-0.6,86,73,5.39
382,Bulawayo,ZW,2021-03-02 05:12:12,-20.15,28.5833,58.14,90,64,11.74
383,Okha,RU,2021-03-02 05:12:12,53.5739,142.9478,-1.17,85,32,12.37
384,Saldanha,ZA,2021-03-02 05:12:13,-33.0117,17.9442,60.8,88,4,6.91
385,Nago,JP,2021-03-02 05:12:13,26.5881,127.9761,64.4,67,90,20.71
386,Privolzhskiy,RU,2021-03-02 05:12:13,51.4,46.0333,25.0,75,100,5.01
387,Belmonte,BR,2021-03-02 05:12:14,-15.8631,-38.8828,75.2,83,75,3.44
388,Walvis Bay,NA,2021-03-02 05:12:14,-22.9575,14.5053,66.0,88,0,9.22
389,Asbe Teferi,ET,2021-03-02 05:12:14,9.0833,40.8667,65.91,49,66,3.98
390,Sovetskiy,RU,2021-03-02 05:12:14,61.3614,63.5842,1.65,94,100,11.56
391,Kayes,ML,2021-03-02 05:12:14,14.0,-11.0,78.82,16,89,9.4
392,Kennett,US,2021-03-02 05:12:15,36.2362,-90.0556,36.0,93,1,4.09
393,Partizan,RU,2021-03-02 05:12:15,53.9502,38.098,33.37,94,100,15.35
394,Shakawe,BW,2021-03-02 05:12:16,-18.3667,21.85,60.21,94,82,5.03
395,Lusambo,CD,2021-03-02 05:12:16,-4.9667,23.45,70.41,96,97,2.48
396,Iralaya,HN,2021-03-02 05:12:16,15.0,-83.2333,77.52,83,2,13.0
397,Karasburg,NA,2021-03-02 05:12:17,-28.0167,18.75,75.06,44,66,6.69
398,Okhotsk,RU,2021-03-02 05:12:17,59.3833,143.3,3.6,92,100,8.86
399,Sitka,US,2021-03-02 05:12:17,57.0531,-135.33,37.4,93,90,19.57
400,Letlhakane,BW,2021-03-02 05:12:18,-21.4167,25.5833,60.93,86,4,6.96
401,Shakhtinsk,KZ,2021-03-02 05:07:49,49.71,72.5872,21.2,79,75,2.24
402,Mabaruma,GY,2021-03-02 05:12:18,8.2,-59.7833,69.8,97,15,2.66
403,Tavistock,GB,2021-03-02 05:12:18,50.5494,-4.1442,42.01,91,16,1.01
404,Ouegoa,NC,2021-03-02 05:12:19,-20.35,164.4333,82.36,66,100,8.57
405,San Ramon,US,2021-03-02 05:11:14,37.7799,-121.978,53.01,37,1,3.02
406,Abha,SA,2021-03-02 05:11:57,18.2164,42.5053,59.0,63,0,2.95
407,Amahai,ID,2021-03-02 05:12:19,-3.3333,128.9167,80.58,70,100,10.69
408,Simeykyne,UA,2021-03-02 05:12:20,48.3264,39.5337,30.25,96,25,9.98
409,Turukhansk,RU,2021-03-02 05:12:20,65.8167,87.9833,-19.25,82,0,9.06
410,Tazmalt,DZ,2021-03-02 05:12:21,36.3868,4.3989,56.28,46,96,3.04
411,Goderich,CA,2021-03-02 05:12:21,43.7501,-81.7165,19.4,68,100,18.41
412,Morgan City,US,2021-03-02 05:12:21,29.6994,-91.2068,61.0,77,90,14.97
413,Dunedin,NZ,2021-03-02 05:12:22,-45.8742,170.5036,66.0,75,45,18.01
414,Puri,IN,2021-03-02 05:12:22,19.8,85.85,86.0,66,20,2.3
415,Marawi,PH,2021-03-02 05:12:22,7.9986,124.2928,84.99,81,100,8.01
416,Sibolga,ID,2021-03-02 05:12:22,1.7427,98.7792,87.48,61,55,5.39
417,Valkeakoski,FI,2021-03-02 05:12:23,61.2642,24.0312,34.0,80,0,9.22
418,Yulara,AU,2021-03-02 05:12:23,-25.2406,130.9889,100.4,9,0,5.75
419,Itoman,JP,2021-03-02 05:12:23,26.1247,127.6694,66.2,72,75,27.63
420,Jalu,LY,2021-03-02 05:12:24,29.0331,21.5482,51.55,70,0,5.08
421,Hastings,GB,2021-03-02 05:11:19,50.8552,0.5729,39.99,91,0,4.0
422,Bilibino,RU,2021-03-02 05:12:24,68.0546,166.4372,-18.65,83,1,1.12
423,Naryan-Mar,RU,2021-03-02 05:12:24,67.6713,53.087,23.4,98,99,6.53
424,Shache,CN,2021-03-02 05:12:25,38.4167,77.2406,43.95,55,29,5.46
425,Grindavik,IS,2021-03-02 05:12:25,63.8424,-22.4338,39.2,93,90,11.5
426,Nabire,ID,2021-03-02 05:12:26,-3.3667,135.4833,88.95,56,95,7.29
427,Havelock,US,2021-03-02 05:12:26,34.8791,-76.9013,55.4,41,1,14.97
428,Alofi,NU,2021-03-02 05:12:26,-19.0595,-169.9187,82.4,78,91,2.3
429,Son La,VN,2021-03-02 05:08:44,21.3167,103.9,74.43,59,64,6.91
430,Tautira,PF,2021-03-02 05:12:28,-17.7333,-149.15,84.0,78,40,2.3
431,Shingu,JP,2021-03-02 05:12:28,33.7333,135.9833,50.0,93,75,18.41
432,North Bend,US,2021-03-02 05:12:29,43.4065,-124.2243,44.6,93,1,3.44
433,Lensk,RU,2021-03-02 05:12:29,60.7253,114.9278,-10.46,84,85,5.35
434,Sao Filipe,CV,2021-03-02 05:12:29,14.8961,-24.4956,66.97,75,88,7.9
435,Bilma,NE,2021-03-02 05:12:30,18.6853,12.9164,66.96,15,73,8.3
436,Geraldton,AU,2021-03-02 05:12:30,-28.7667,114.6,82.4,51,39,12.66
437,Yerbogachen,RU,2021-03-02 05:12:30,61.2767,108.0108,-17.5,85,91,6.04
438,Camacha,PT,2021-03-02 05:12:30,33.0833,-16.3333,57.2,72,40,3.44
439,Atascadero,US,2021-03-02 05:10:33,35.4894,-120.6707,48.0,42,7,1.32
440,Balabac,PH,2021-03-02 05:12:31,7.9868,117.0645,83.46,73,99,12.75
441,Sussex,US,2021-03-02 05:12:31,41.1834,-74.6663,26.6,50,75,12.66
442,Partur,IN,2021-03-02 05:12:32,19.6,76.2167,90.37,11,0,8.03
443,Praya,CV,2021-03-02 05:12:32,14.9215,-23.5087,66.2,72,40,14.97
444,Lillooet,CA,2021-03-02 05:12:32,50.6856,-121.942,46.4,61,90,16.11
445,Margate,GB,2021-03-02 05:12:32,51.3813,1.3862,41.0,98,0,8.16
446,Mandalgovi,MN,2021-03-02 05:12:33,45.7625,106.2708,33.93,61,89,11.59
447,Beira,MZ,2021-03-02 05:12:33,-19.8436,34.8389,75.2,88,75,12.66
448,Nouadhibou,MR,2021-03-02 05:12:33,20.931,-17.0347,61.92,70,0,21.92
449,Mayo,US,2021-03-02 05:12:34,38.8876,-76.5119,39.99,48,1,9.22
450,Yenagoa,NG,2021-03-02 05:12:34,4.9247,6.2642,76.91,93,58,2.42
451,Fort Nelson,CA,2021-03-02 05:12:35,58.8053,-122.7002,-5.8,84,75,3.44
452,Balkanabat,TM,2021-03-02 05:12:35,39.5108,54.3671,49.5,61,97,9.35
453,Dubrovka,RU,2021-03-02 05:12:35,53.6907,33.5071,33.8,93,90,11.18
454,Mackenzie,CA,2021-03-02 05:12:36,55.2999,-123.1698,33.8,51,75,4.61
455,Jingdezhen,CN,2021-03-02 05:12:36,29.2947,117.2079,57.9,64,17,6.58
456,Tahoua,NE,2021-03-02 05:12:36,14.8888,5.2692,73.4,10,0,6.91
457,Dakar,SN,2021-03-02 05:12:37,14.6937,-17.4441,62.6,77,4,17.27
458,Loukhi,RU,2021-03-02 05:12:37,66.0764,33.0381,20.7,80,20,13.65
459,Erzurum,TR,2021-03-02 05:12:37,40.0,41.5,15.8,92,40,1.14
460,Udachnyy,RU,2021-03-02 05:12:38,66.4167,112.4,-29.51,77,26,3.65
461,Buraydah,SA,2021-03-02 05:10:53,26.326,43.975,51.8,93,0,4.61
462,Cabra,ES,2021-03-02 05:12:38,37.4725,-4.4421,50.0,81,8,1.25
463,Emba,KZ,2021-03-02 05:12:39,48.8264,58.1442,0.66,93,100,10.04
464,Grand Forks,US,2021-03-02 05:12:39,47.9417,-97.4337,21.2,86,90,18.41
465,Yining,CN,2021-03-02 05:12:39,29.0361,114.5636,54.54,64,64,3.31
466,Port Moresby,PG,2021-03-02 05:12:40,-9.4431,147.1797,84.2,70,75,17.27
467,Bowling Green,US,2021-03-02 05:12:40,36.9903,-86.4436,39.2,60,1,4.65
468,Kudahuvadhoo,MV,2021-03-02 05:12:40,2.6708,72.8944,82.18,70,30,10.02
469,Kraslava,LV,2021-03-02 05:12:41,55.8951,27.168,33.4,93,92,9.8
470,Faya,SA,2021-03-02 05:12:41,18.3851,42.4509,59.0,63,0,3.94
471,Broken Hill,AU,2021-03-02 05:07:49,-31.95,141.4333,78.8,27,16,14.97
472,Nantucket,US,2021-03-02 05:08:37,41.2835,-70.0995,34.0,89,24,36.86
473,Sioux Lookout,CA,2021-03-02 05:12:42,50.1001,-91.917,8.6,43,90,10.36
474,Severo-Kurilsk,RU,2021-03-02 05:12:42,50.6789,156.125,22.53,86,100,4.94
475,Prachuap Khiri Khan,TH,2021-03-02 05:12:43,12.2167,99.75,86.0,70,75,10.36
476,Bozeman,US,2021-03-02 05:12:43,45.6796,-111.0386,26.6,68,1,6.91
477,Heihe,CN,2021-03-02 05:12:43,50.2441,127.4902,-0.4,55,0,4.47
478,Dondo,MZ,2021-03-02 05:12:43,-19.6094,34.7431,75.2,88,75,12.66
479,Leeton,AU,2021-03-02 05:12:44,-34.5667,146.4,77.0,18,0,12.66
480,Belaya Gora,RU,2021-03-02 05:12:44,68.5333,146.4167,-27.51,85,99,3.65
481,Pinega,RU,2021-03-02 05:12:45,64.7001,43.3936,26.17,98,95,7.74
482,Eastbourne,GB,2021-03-02 05:12:45,50.7687,0.2845,37.99,92,0,1.99
483,Saint Anthony,US,2021-03-02 05:12:46,45.0205,-93.218,17.6,57,1,6.91
484,Evora,PT,2021-03-02 05:12:46,38.5667,-7.9,50.0,100,75,3.44
485,Agadez,NE,2021-03-02 05:12:46,19.75,10.25,60.42,30,83,9.78
486,Atbasar,KZ,2021-03-02 05:12:47,51.8,68.3333,6.6,94,99,5.61
487,Taonan,CN,2021-03-02 05:12:47,45.3333,122.7833,25.11,81,18,11.16
488,Shubarshi,KZ,2021-03-02 05:12:47,48.5872,57.1869,3.47,93,97,10.47
489,Zhangjiakou,CN,2021-03-02 05:12:48,40.81,114.8794,38.46,57,0,1.95
490,Livingston,GB,2021-03-02 05:12:48,55.9029,-3.5226,39.2,93,90,6.91
491,Taiyuan,CN,2021-03-02 05:12:48,37.8694,112.5603,46.4,36,0,8.95
492,Nazare,BR,2021-03-02 05:12:49,-13.035,-39.0144,70.56,90,10,1.43
493,Springbok,ZA,2021-03-02 05:12:49,-29.6643,17.8865,66.54,62,3,3.24
494,Boa Vista,BR,2021-03-02 05:12:49,2.8197,-60.6733,78.8,61,75,10.36
495,Dese,ET,2021-03-02 05:11:10,11.1333,39.6333,54.5,80,84,2.55
496,Acapulco,MX,2021-03-02 05:12:50,16.8634,-99.8901,73.8,77,1,4.41
497,Bandarbeyla,SO,2021-03-02 05:12:50,9.4942,50.8122,78.15,72,31,14.43
498,Sterling,US,2021-03-02 05:10:44,39.0062,-77.4286,37.99,48,75,13.8
499,San Andres Del Rabanedo,ES,2021-03-02 05:12:51,42.6117,-5.6167,43.0,100,90,3.44
500,Kalachinsk,RU,2021-03-02 05:12:51,55.0529,74.5751,1.89,93,85,3.38
501,Iskateley,RU,2021-03-02 05:12:51,67.6803,53.1512,23.41,96,99,6.53
502,Tigil,RU,2021-03-02 05:12:51,57.8,158.6667,6.76,93,100,2.86
503,Mantua,IT,2021-03-02 05:12:52,45.1667,10.7833,37.4,80,0,4.61
504,Lima,PE,2021-03-02 05:09:08,-12.0432,-77.0282,77.0,83,0,3.44
505,Port Macquarie,AU,2021-03-02 05:08:06,-31.4333,152.9167,77.0,67,17,1.99
506,Meulaboh,ID,2021-03-02 05:12:52,4.1363,96.1285,84.88,72,16,4.9
507,Faanui,PF,2021-03-02 05:12:52,-16.4833,-151.75,83.55,69,100,2.48
508,Broome,US,2021-03-02 05:12:53,42.2506,-75.833,17.01,62,75,19.57
509,Dustlik,UZ,2021-03-02 05:12:53,40.5247,68.0358,53.13,33,100,2.66
510,Belyy Yar,RU,2021-03-02 05:12:53,53.6039,91.3903,23.0,68,100,14.81
511,Kakamega,KE,2021-03-02 05:12:53,0.2842,34.7523,71.6,64,75,3.44
512,Algiers,DZ,2021-03-02 05:12:28,36.7525,3.042,59.0,58,40,2.3
513,Kurchum,KZ,2021-03-02 05:12:54,48.5722,83.6542,27.3,98,100,14.9
514,Pervomayskoye,RU,2021-03-02 05:12:54,43.919,46.7102,36.82,79,95,4.41
515,Sao Jose Da Coroa Grande,BR,2021-03-02 05:12:55,-8.8978,-35.1478,77.14,85,7,11.41
516,Chingola,ZM,2021-03-02 05:12:55,-12.529,27.8838,62.85,100,100,4.43
517,Hay River,CA,2021-03-02 05:09:51,60.8156,-115.7999,-5.8,71,47,1.14
518,Malanje,AO,2021-03-02 05:12:55,-9.5402,16.341,63.32,98,100,2.75
519,Pierre,US,2021-03-02 05:09:14,44.3683,-100.351,28.4,74,1,10.36
520,Zeya,RU,2021-03-02 05:12:56,53.75,127.2667,-2.58,80,0,3.56
521,Ruswil,CH,2021-03-02 05:12:57,47.0843,8.1265,28.4,93,0,3.71
522,Ilulissat,GL,2021-03-02 05:12:57,69.2167,-51.1,6.8,43,75,5.75
523,Dickinson,US,2021-03-02 05:12:57,29.4608,-95.0513,54.0,94,90,14.97
524,Oistins,BB,2021-03-02 05:12:18,13.0667,-59.5333,75.2,64,20,17.27
525,Bennington,US,2021-03-02 05:12:58,42.8781,-73.1968,17.6,49,75,12.66
526,Palmer,US,2021-03-02 05:12:58,42.1584,-72.3287,23.0,38,40,33.38
527,Cockburn Town,TC,2021-03-02 05:12:58,21.4612,-71.1419,75.49,74,8,20.02
528,Plettenberg Bay,ZA,2021-03-02 05:12:58,-34.0527,23.3716,72.61,71,99,6.62
529,Ahuimanu,US,2021-03-02 05:12:59,21.4447,-157.8378,75.0,64,20,19.57
530,Nsanje,MW,2021-03-02 05:12:59,-16.92,35.262,73.35,88,93,5.77
531,Disna,BY,2021-03-02 05:12:59,55.568,28.1971,33.55,93,99,10.85
532,Moerai,PF,2021-03-02 05:12:59,-22.4333,-151.3333,80.56,78,100,12.93
533,Tarauaca,BR,2021-03-02 05:13:00,-8.1614,-70.7656,71.83,98,100,1.54
534,Punta Alta,AR,2021-03-02 05:13:00,-38.8759,-62.0736,78.04,49,3,13.51
535,Clinton,US,2021-03-02 05:13:01,42.587,-82.9199,21.0,58,1,11.5
536,Tambura,SS,2021-03-02 05:13:01,5.6,27.4667,65.97,26,0,4.43
537,Vallenar,CL,2021-03-02 05:13:01,-28.5708,-70.7581,60.19,82,0,1.16
538,Ginda,IN,2021-03-02 05:13:01,30.6945,78.4932,68.0,37,0,3.44
539,Zalantun,CN,2021-03-02 05:13:02,48.0,122.7167,11.98,77,66,6.69
540,Flinders,AU,2021-03-02 05:13:02,-34.5833,150.8552,70.0,61,48,1.01
541,Crotone,IT,2021-03-02 05:08:26,39.0851,17.1178,41.0,70,0,17.94
542,Tabou,CI,2021-03-02 05:13:02,4.423,-7.3528,77.67,87,60,5.61
543,Shelburne,CA,2021-03-02 05:13:03,44.0787,-80.2041,12.99,69,9,18.05
544,Torma,EE,2021-03-02 05:13:04,58.8128,26.7383,37.99,81,90,13.8
545,Araria,IN,2021-03-02 05:12:53,26.15,87.5167,82.6,24,0,2.44
546,Male,MV,2021-03-02 05:10:38,4.1748,73.5089,86.0,70,75,12.66
547,Brigantine,US,2021-03-02 05:13:04,39.4101,-74.3646,37.4,48,1,18.41
548,Krasnovishersk,RU,2021-03-02 05:13:05,60.4078,57.082,11.82,95,100,12.1
549,Dali,CN,2021-03-02 05:13:05,25.7,100.1833,61.99,42,17,10.54
550,Takoradi,GH,2021-03-02 05:13:05,4.8845,-1.7554,78.21,89,7,8.63
551,Chibombo,ZM,2021-03-02 05:13:05,-14.6569,28.0706,61.23,94,80,5.99
552,Damara,CF,2021-03-02 05:13:06,4.9608,18.7035,73.4,88,63,1.99
553,Dalhousie,IN,2021-03-02 05:13:06,32.5333,75.9833,57.6,31,0,3.69
554,Santa Ana,US,2021-03-02 05:08:30,33.7456,-117.8678,59.0,31,1,3.44
555,Safford,US,2021-03-02 05:13:07,32.834,-109.7076,50.0,25,1,11.5
556,Sackville,CA,2021-03-02 05:09:13,45.9188,-64.3846,35.6,93,100,11.5
557,Sosnovo-Ozerskoye,RU,2021-03-02 05:13:07,52.5249,111.5418,8.55,90,100,6.51
558,Olafsvik,IS,2021-03-02 05:13:08,64.8945,-23.7142,36.97,96,100,7.31
559,Otane,NZ,2021-03-02 05:13:08,-39.8833,176.6333,71.01,80,36,5.01
560,San Juan,AR,2021-03-02 05:13:09,-31.5375,-68.5364,70.12,71,100,10.92
561,Boguchany,RU,2021-03-02 05:13:09,58.3814,97.4531,-11.67,84,45,5.03
562,Along,IN,2021-03-02 05:13:09,28.1667,94.7667,73.13,49,75,5.39
563,Huron,US,2021-03-02 05:13:09,41.1501,-82.5499,26.01,64,12,3.0
564,Barabash,RU,2021-03-02 05:13:10,43.2,131.4833,17.6,27,0,20.13
565,Soltsy,RU,2021-03-02 05:13:10,58.1239,30.3238,34.11,90,100,9.42
566,Yeppoon,AU,2021-03-02 05:13:11,-23.1333,150.7333,91.4,43,40,12.66
567,Marquette,US,2021-03-02 05:13:11,46.5333,-87.6335,7.0,78,1,6.91
568,Guaruja,BR,2021-03-02 05:13:11,-23.9931,-46.2564,80.01,26,99,5.66
